,url,title,author,release_time,content
73,http://ex.chinadaily.com.cn/exchange/partners/77/rss/channel/cn/columns/8hk2q2/stories/WS5f24021ca310a859d09db6e3.html,,,,
74,http://m.yicai.com/news/100608207.html,,,,
75,https://zj.zjol.com.cn/news.html?id=1204370,,,,
76,http://toutiao.com/group/6808738305157366286/,全球十大港口排行，中国占7席,徽燕南居,2020-03-27 12:22:02,"港口是具有水陆联运设备和条件，供船舶安全进出和停泊的运输枢纽。是水陆交通的集结点和枢纽，工农业产品和外贸进出口物资的集散地，船舶停泊、装卸货物、上下旅客、补充给养的场所。由于港口是联系内陆腹地和海洋运输(国际航空运输)的一个天然界面，因此，人们也把港口作为国际物流的一个特殊结点。
一、上海港
上海港位于长江三角洲前缘，居中国18000公里大陆海岸线的中部、扼长江入海口，地处长江东西运输通道与海上南北运输通道的交汇点，是中国沿海的主要枢纽港，中国对外开放，参与国际经济大循环的重要口岸。上海 市外贸物资中99%经由上海港进出，每年完成的外贸吞吐量占全国沿海主要港口的20%左右。
二、新加波港
新加坡港位于新加坡(全称：新加坡共和国TheRepublicofSingapore)的南部沿海，西临马六甲海峡(StraitsofMalacca)的东南侧，南临新加坡海峡的北侧，是亚太地区最大的转口港，也是世界最大的集装箱港口之 一。该港扼太平洋及印度洋之间的航运要道，战略地位十分重要。它自13世纪开始便是国际贸易港口，目前已发展成为国际著名的转口港。新加坡港也是该国的政治、经济、文化及交通的中心。
港口条件：
本港自然条件优越，水域宽敞，很少风暴影响，治区面积达538万平方米，水深适宜，吃水在13m左右的船舶可顺利进港靠泊，港口设备先进完善，并采用计算机化的情报系统，同时谋求用户手续的简化和方便。

三、深圳港
深圳港位于广东省珠江三角洲南部，珠江入海口伶仃洋东岸，毗邻香港。全市260公里的海岸线被九龙半岛分割为东西两大部分。西部港区位于珠江入海口伶仃洋东岸，水深港阔，天然屏障良好，南距香港20海里，北至广 州60海里，经珠江水系可与珠江三角洲水网地区各市、县相连，经香港暗士顿水道可达国内沿海及世界各地港口。东部港区位于大鹏湾内，湾内水深—12至—14米，海面开阔，风平浪静，是华南地区优良的天然港湾。
技术力量：
深圳港口率先引进外资参与港口的建设和经营，使港口企业呈现独资、合资、股份制等多种形式。目前深圳市大型港口企业如盐田国际、招商港务、赤湾港航、海星港口、蛇口集装箱、赤湾集装箱码头等均为中外合资企业。实践证明，中外 合资建设、经营码头，不仅能引进大量资金，而且能引进先进的管理技术、经验和人才，使企业按国际惯例运作，向国际化、规模化、现代化目标迈进，是促进深圳港口迅速发展的一个重要途径。
深圳港拥有国际先进水平的集装箱码头中央调度系统，包括无线数据终端、集装箱定位、远程登录查询等功能，为客户提供了自动化、专业化、智能化服务。

四、宁波港
宁波港的前身是宁波港务局。宁波港由北仑港区、镇海港区、宁波港区、大榭港区、穿山港区组成，是一个集内河港、河口港和海港于一体的多功能、综合性的现代化深水大港。
现有生产性泊位309座，其中万吨级以上深水泊位60座。最大的有25万吨级原油码头，20万吨级(9可兼靠30万吨船)的卸矿码头，第六代国际集装箱专用泊位以及5万吨级液体化工专用泊位;已与世界上100多个国家和地区的600多个港口通航。
2012年3月，国务院批复同意开放宁波港梅山港区。2013年，宁波舟山组合港全年货物吞吐量达到8.09亿吨，超越上海港，位居世界第一。2014年度宁波舟山港实现货物总吞吐量8.73亿吨，牢牢占据货物总吞吐量世界第一大港的宝座。
五、香港(中国)
维多利亚港简称维港，是位于中华人民共和国香港特别行政区的香港岛和九龙半岛之间的海港。世界三大天然良港之一。由于港阔水深，为天然良港，香港亦因而有“东方之珠”、及“世界三大夜景”之美誉。
维多利亚港的名字，来自英国的维多利亚女王。一年四季皆可自由进出。早年已被英国人看中有成为东亚地区优良港口的潜力，后来从清政府手上强占香港，发展其远东的海上贸易事业。维多利亚港一直影响香港的历史和文化，主导香港的经济和旅游业发展， 是香港成为国际化大都市的关键之一。
维多利亚港是位于香港的香港岛和九龙半岛之间的港口和海域。维多利亚港水面宽阔，景色迷人，海港的西北部有世界最大的集装箱运输中心之一的「葵涌货柜码头」。每天日出日落，繁忙的渡海小轮穿梭于南北两岸之间，渔船、邮轮、观光船、万吨巨轮和它 们鸣放的汽笛声，交织出一幅美妙的海上繁华景致。
维多利亚港的海岸线很长，南北两岸的景点多不胜数。香港岛一岸既有充满现代感的高楼大厦和已成地标的香港会展新翼，也曾有怀旧的天星小轮码头(已拆除);九龙则有香港艺术馆和香港太空馆。
维多利亚港日间 蓝天白云碧水，小船和万吨巨轮进出海港，互不干扰，到了夜晚便更加灯火璀璨，缔造“东方之珠”的壮丽夜景。香港有多种海上观光船，其中天星小轮最受欢迎。天星小轮主要往来中环、湾仔及尖沙咀等市区旅游点，曾被美国《国家地理杂志 》列为“人生50个必到的景点”之一。

六、釜山港(韩国)
釜山港位于韩国(全称：大韩民国REPUBLICOFKOREA)东南沿海，东南濒朝鲜(KOREA)海峡，西临洛东(NAKTONG)江，与日本对马(TSUSHIMA)岛相峙，是韩国最大的港口，也是世界第六大集装箱港。始建于1876 年，在20世纪初由于京釜铁路的通车而迅速发展起来。
它是韩国海陆空交通的枢纽，又是金融和商业中心，在韩国的对外贸易中发挥重要作用。工业仅次于汉城，有纺织、汽车轮胎、石油加工、机械、化工、食品、木材加工、水产品加工、造船和汽车等，其中机械工业尤为发达，而造船、轮胎生产居韩国首位，水 产品的出口在出口贸易中占有重要位置。港口距机场约28km。

七、广州港
广州港是中国第四大港口，吞吐量居世界第五位。广州从3世纪30年代起成为海上丝绸之路的主港，唐宋时期成为中国第一大港，是世界著名的东方大港。明清两代，广州成为中国唯一的对外贸易大港，是世界海上交通史 上唯一2000多年长盛不衰的大港，可以称为“历久不衰的海上丝绸之路东方发祥地”。
改革开放以来，社会经济飞速发展使广州港发展成为国家综合运输体系的重要枢纽和华南地区对外贸易的重要口岸。

八、青岛港
青岛港位于山东半岛南岸的胶州湾内，始建于1892年，具有124年历史，是我国重点国有企业，中国第二个外贸亿吨吞吐大港，是太平洋西海岸重要的国际贸易口岸和海上运输枢纽。港内水域宽深，四季通航，港湾口小腹 大，是我国著名的优良港口。
青岛港现有职工24000多人，拥有码头15座，泊位72个。世界上有多大的船舶，青岛港就有多大的码头，包括可停靠19100TEU船舶的世界最大的集装箱码头、40万吨级矿石码头、30万吨级原油码头。其中，可停靠5万吨级船舶的泊位有6个，可停靠10万吨级船舶的 泊位有6个，可停靠30万吨级船舶的泊位有2个。
九、迪拜港(DUBAI，阿联酋)
迪拜港位于阿联酋(全称：阿拉伯联合酋长国THEUNITEDARABEMIRATES)东北沿海，濒临波斯湾的南侧。又名拉希德港(MINARASHID)，并与1981年新建的米纳杰贝勒阿里港(MINAJEBELALI)同属迪拜港 务局管辖，是阿联酋最大的港口，也是集装箱大港之一。

十、天津港
天津港，也称天津新港(Xingang，China)，位于中华人民共和国天津市海河入海口，处于京津冀城市群和环渤海经济圈的交汇点上，是中国北方最大的综合性港口和重要的对外贸易口岸。天津港是在淤泥质浅滩上挖海建港、吹填造陆建成的世界航道等级最高的人工深水港。
目前，天津港主航道水深已达21米，可满足30万吨级原油船舶和国际上最先进的集装箱船进出港。2013年天津港货物吞吐量首次突破5亿吨，集装箱吞吐量突破1300万标准箱，成为中国北方第一个5亿吨港口。2014年1月1日，中国第一条人工开挖的复试航道在天 津港正式通航。2015年03月04日，天津将投160亿元建设天津港。"
77,http://toutiao.com/group/6610299640816337421/,全球十大港口七个在中国，但光有港口就有话语权？,搜航网,2018-10-09 18:18:40,"要看一个国家的进出口有多大分量，从统计学来说，可以从一个国家港口的吞吐量的总和建档答案。近期，联合国贸易和发展会议公布全球海上运输相关报告显示，2017年世界集装箱吞吐量排名前十的港口中，中国港口七大城市入选。在中国经济、贸易还是以三大经济圈的长三角、珠三角、环渤海港口城市进出品量最强。
世界集装箱吞吐量排名前十名港口分别是上海港(第1名)、深圳港(第3名)、宁波舟山港(第4名)、香港港(第5名)、广州港(第7名)、青岛港(第8名)和天津港(第10名)。
新加坡（第2）和釜山（第5）也排名靠前，亚洲独占前8席位，反映出在全球海运领域的“核心地位”。
港口吞吐量是指一段时期内经水运输出、输入港区并经过装卸作业的货物总量，是反映港口生产经营活动成果的重要数量指标。也是衡量国家、地区、城市建设和发展的量化参考依据。在中国的三大经济圈中，以金融业、高科技、制造、加工等为主的市场经济，在世界集装箱吞吐量也是最高的经济区域。
2017年来，全球海运贸易的货物总量较上年增长4%，达到约107亿吨。换算成20英尺标准箱后的全球集装箱吞吐量约为7.52亿箱，较上年增长6%。鉴于亚洲各国间贸易扩大及欧美需求旺盛，亚洲的吞吐量占到总体的64%，其后依次为欧洲16%、北美8%
从联合国得出的相关数据，2017年全球集装箱港口普遍迎来了大丰收，上海港完成的集装箱吞吐量突破4023万TEU，创下全球港口集装箱运输史上最高记录，已连续八年位居世界第一。新加坡约为3367万箱。全球超过1000万箱的港口有15个。
全球集装箱港口排名第3的深圳，2017年全年集装箱吞吐量为2520.86万标箱。2018年有上半年，深圳港累计完成货物吞吐量12081.88万吨，其中，外贸货物吞吐量为9080.90万吨，外贸和内贸集装箱吞吐量分别为1130.49万标箱和77.07万标箱，港口进口吞吐量为581.68万标箱，出口吞吐量为625.88万标箱。
釜山港集装箱吞吐量完成2140万万标箱，由于中转箱量的稳步提升，使得2017年釜山港集装箱吞吐量一举超过了香港港，成为全球第五大集装箱港口。相对而言，广州港增速最快，无异于一匹黑马，广州港近些年不断开辟集装箱外贸航线，成为广州集装箱吞吐量快速增长的主要原因。预计在2018年广州港极可能会一举超过釜山港和香港港，成为全球第五大集装箱港口。
2017年，宁波舟山港完成货物吞吐量10.1亿吨，成为全球首个货物吞吐量超10亿吨的大港，连续9年位居世界第一。完成集装箱吞吐量2460.7万标准箱，稳居全球第四。香港港口集装箱吞吐量在2017年中重返2000万标箱大关，报2075.5万箱，同比增长4.8%，为2011年以後首次录得年度升幅。香港货柜码头商会主席钟惠贤表示，期望今年继续有好表现。
青岛港港口吞吐量在2017年达到1831万标准箱。比2016年增加了29万标准箱，保持世界第8名，全国排名第5席位。2017年，青岛港物流的效益节节攀升，创出了历史新高。青岛的海运成绩有目共睹，城市枢纽地位如日中天。青岛港货物总量和集装箱双线乏力，尤其是集装箱业务几乎没有增长。唯一值得欣慰的是，还是北方第一。
厦门港集装箱吞吐量年集装箱吞吐量破1000万标准箱，排名超过高雄。宁波舟山港成为集装箱生产黑马，完成集装箱吞吐量2461万标准箱，同比增长14.1%，领跑全球前20大集装箱港口增长。
全球海运行业因整合速度加快、货船日益大型化等，竞争更趋激烈，港口或许也将被迫采取对策。2017年的日本港口未能跻身前20名，东京港吞吐量约为505万个标准箱，横滨约为293万箱，神户约为292万箱。"
78,https://ql1d.com/newsjin/show/source/rss/type/1/id/12362439.html,,,,
79,http://toutiao.com/group/6792806316529156623/,全球港口国内排名20强,A赢在当下,2020-02-13 13:57:46,"全球港口（我国）排名建议收藏：
第一位：上海港，全球排名：1；
第二位：舟山港，全球排名：3；
第三位：深圳港，全球排名：4；
第四位：广州港，全球排名：5；
第五位：香港港，全球排名：7；
第六位：青岛港，全球排名：8；
第七位：天津港，全球排名：9；
第八位：厦门港，全球排名：14；
第九位：高雄港，全球排名：15；
第十位：大连港，全球排名：16；
第十一位：营口港，全球排名：26；
第十二位：太仓港，全球排名：31；
第十三位：连云港港，全球排名：34；
第十四位：日照港，全球排名：41；
第十五位：东莞港，全球排名：46；
第十六位：福州港，全球排名：49；
第十七位：南京港，全球排名：53；
第十八位：烟台港，全球排名：60；
第十九位：唐山港，全球排名：61；
第二十位：泉州港，全球排名：77；"
80,https://m2.people.cn/r/MV8wXzE0MzUyMTkzXzQxMDhfMTU5Nzc5NzAxNg==?source=da,,,,
81,http://toutiao.com/group/6656275246368162318/,世界十大港口，其中七座都在我国,栀子随风城市百科,2019-02-10 15:47:29,"1、宁波舟山港
宁波港是中国货物吞吐量第一大港口，集装箱吞吐量则列全国第三大港口。全市总面积9365平方公里。位于浙东，长江三角洲南翼，北临杭州湾，西接绍兴，南靠台州，东北与舟山隔海相望。舟山，原名定海，素有“东海鱼仓”和“祖国渔都”之美称，是一个以群岛设市的地级行政区划，位于我国东南沿海，浙江省舟山群岛，拥有渔业、港口、旅游三大优势。舟山是中国最大的海水产品生产、加工、销售基地。
2、上海港
上海港位于长江三角洲前缘，居中国18000公里大陆海岸线的中部、扼长江入海口， 世界港口行业很著名，地处长江东西运输通道与海上南北运输通道的交汇点，是中国沿海的主要枢纽港，中国对外开放，参与国际经济大循环的重要口岸。上海市外贸物资中99%经由上海港进出，每年完成的外贸吞吐量占全国沿海主要港口的20%左右。
3、新加坡港
新加坡港位于新加坡（全称：新加坡共和国The Republic of Singapore）的南部沿海，西临马六甲海峡（Straits of Malacca）的东南侧，南临新加坡海峡的北侧，是亚太地区最大的转口港，世界沿海港口行业比较知名 ，也是世界最大的集装箱港口之一。该港扼太平洋及印度洋之间的航运要道，战略地位十分重要。它自13世纪开始便是国际贸易港口，目前已发展成为国际著名的转口港。新加坡港也是该国的政治、经济、文化及交通的中心。
4、天津港
天津港，也称天津新港(Xingang, China)，位于中华人民共和国天津市海河入海口，处于京津冀城市群和环渤海经济圈的交汇点上，是中国北方重要的综合性港口和对外贸易口岸。天津港是在淤泥质浅滩上挖海建港、吹填造陆建成的世界航道等级最高的人工深水港.目前，天津港主航道水深已达21米，可满足30万吨级原油船舶和国际上最先进的集装箱船进出港。2014年1月1日，中国第一条人工开挖的复试航道在天津港正式通航。
5、葵涌货柜码头
葵涌货柜码头位于香港葵青区醉酒湾，是香港最主要的货柜(集装箱)物流处理中心，是全世界第二大吞吐量的货柜港口。葵涌货柜码头占地庞大，由葵涌，青衣伸延至昂船洲一带，共有九个货柜码头，泊位共有24个，占地区279公顷，可停泊最大型的货柜船。码头全年总处理能力超过1800万个标准货柜单位，2004年，葵涌货柜码头处理的货物总量约为1342万5千个货柜单位。1992年至2004年，香港都是全球最繁忙的货柜港口。
6、釜山港
釜山港是韩国最大的港口，是韩国海陆空交通的枢纽，又是金融和商业中心，在韩国的对外贸易中发挥重要作用。韩国船主协会表示，2005年韩国釜山港集装箱的吞吐量为11840445TEU（20英尺标准箱），和04年的11491968TEU相比增3%。工业仅次于首尔，有纺织、汽车轮胎、石油加工、机械、化工、食品、木材加工、水产品加工、造船和汽车等，其中机械工业尤为发达，而造船、轮胎生产居韩国首位，水产品的出口在出口贸易中占有重要位置。港口距机场约28km。
7、广州港
广州港是华南最大综合性枢纽港。广州从3世纪30年代起成为海上丝绸之路的主港，唐宋时期成为中国第一大港，是世界著名的东方大港。明清两代，广州成为中国唯一的对外贸易大港，是世界海上交通史上唯一2000多年长盛不衰的大港，可以称为“历久不衰的海上丝绸之路东方发祥地”。
8、苏州港
苏州组合港地处长江入海口的咽喉地带，背靠经济发达的苏、锡、常地区，东南紧邻上海，由原国家一类开放口岸张家港港、常熟港和太仓港三港合一组建成的新兴港口，原三个港口相应成为苏州港张家港港区、常熟港区和太仓港区。江苏省最重要的集装箱干线港之一，是长江三角洲对外开放的重要依托，是长江中上游地区和西部大开发的重要平台，是江海河联运，内外贸货物运输、装卸与仓储、多功能综合性港口。
9、青岛港
青岛港位于山东半岛南岸的胶州湾内，始建于1892年，具有125年历史。是我国重点国有企业，中国第二个外贸亿吨吞吐大港。是太平洋西海岸重要的国际贸易口岸和海上运输枢纽。港内水域宽深，四季通航，港湾口小腹大，是我国著名的优良港口。青岛港由青岛老港区、黄岛油港区、前湾新港区和董家口港区等四大港区组成。各港码头均有铁路相连，环胶州湾高等级公路与济青高速公路相接，腹地除吸引山东外，还承担着华北对外运输任务。
10、迪拜港
迪拜港位于阿联酋东北沿海，濒临波斯湾的南侧。与1981年新建的米纳杰贝勒阿里港（MINA JEBEL ALI）同属迪拜港务局管辖，是阿联酋最大的港口，也是集装箱大港之一。迪拜港口在世界港口行业比较有闻名，该港地处亚欧非三大洲的交汇点，是中东地区最大的自由贸易港，尤以转口贸易发达而著称。它是海湾地区的修船中心，拥有名列前茅的百万吨级的干船坞。主要工业有造船、塑料、炼铝、海水淡化、轧钢及车辆装配等，还有年产50万吨的水泥厂。"
82,//news.cri.cn/toutiaopic/be144f96-5c22-3a4a-3703-e11fdde57b36.html,,,,
83,http://www.bjnews.com.cn/world/2020/09/20/770823.html,,,,
84,http://toutiao.com/group/6800970483031343628/,涨姿势！中国在全球打造的八大港口，你知道有哪些吗？带你了解,货运全球网官方账号,2020-03-06 13:58:55,"***请点击上方红色的“关注”我们，您的关注支持，是我们努力的动力！谢谢！***
中国目前正通过在斯里兰卡、缅甸、巴基斯坦等海洋沿岸国家建造一系列港口来为自己的国际实力打造基础设施。我们来看看其中较为重要的八个港口和其位置。
缅甸皎漂港
皎漂港在缅甸若开邦的兰里岛北端城镇皎漂经济特区，是兰里岛和大陆构成的一个南北向的狭长海港。在孟加拉湾东北部。皎漂港是中缅铁路的终点，中缅油气管道的石油线起点就位于皎漂地区的马德岛，天然气起点在马德岛的下方某地。皎漂港中的天然气管道和铁路，均为中国斥巨资打造。
缅甸皎漂港
汉班托塔港位于斯里兰卡首都科伦坡东南约240公里处，是一个有着悠久历史的港口城市。由中国港湾建设集团有限公司承建。汉班托特港地处南亚最南端，为中东、欧洲、非洲至东亚大陆的海运航线必经之地。全球50%以上的集装箱货运、三分之一散货海运及三分之二石油运输都要取道印度洋。几个重要交通咽喉，如霍尔木兹海峡和马六甲海峡，也都在印度洋上。
斯里兰卡汉班托特港
通过这里的油轮提供了中国进口石油的80%、印度进口石油的65%，日本几乎完全依赖通过印度洋的运输来保证能源供给。因此在印度洋获得实际影响力对中美日及其它很多国家都很重要。汉班托特对中国的意义在于它与印度南海岸接壤，能够成为中国在印度洋最重要的中转枢纽之一。
巴基斯坦瓜达尔港
瓜达尔港是巴基斯坦的重要港口，瓜达尔港在是中国在印度洋海外战略中占据着重要的地理位置。瓜达尔港位于巴基斯坦西南边陲，靠近伊朗边境，距离“全球石油生命线”霍尔木兹海峡400公里。在瓜达尔港航线开通前，中国航运船必须从新加坡、马来西亚和印度尼西亚三国共同管辖的马六甲海峡通往印度洋。而现在，瓜达尔港的开航直接解开了中国在太平洋西岸的贸易枷锁。港口运行后，中国将货物运到中东、非洲也将比原先节约一个多月的时间，并将给中国西部地区带来更多的贸易机遇。
埃及苏伊士港：伊士港位于埃及苏伊士省苏伊士湾北部海岸，苏伊士是埃及东部的一个港口城市，位于苏伊士运河南端出口，是尼罗河和红海之间航运的重要中转站。2008年中埃在此建立境外交易协作区后，到2012年年产值就达到了约5,500多万美元，2014年又继续扩增港口面积。
希腊比雷埃夫斯港
比雷埃夫斯港位于希腊东南部，为希腊最大港口，也是全球50大集装箱港及地中海东部地区最大的集装箱港口之一。2006年，比雷埃夫斯港排名欧洲十大集装箱码头之一。2008年中国用43亿欧元天价获得了该港的经营权，之后港口经济开展迅速，是被公认的在希腊最成功投资。
希腊比雷埃夫斯港
吉布提港是东非吉布提共和国自由港，埃塞俄比亚中转港。位于吉布提东南沿海塔朱拉湾的南岸入口处，濒临亚丁湾的西南侧，是吉布提的最大海港，也是东非最大的现代化港口之一。吉布提港地处欧、亚、非三大洲交通要冲，也是各国军舰打击索马里海盗和远洋航行时的重要补给港口。
巴布亚新几内亚莱城港
莱城是巴布亚新几内亚的第二大城市，莫雷贝省首府，人口约120,000。莱城位于新几内亚岛东部胡翁湾北岸近马卡姆河河口处，是巴布亚新几内亚的主要货物港口和工业城市。图为巴布亚新几内亚莱城港位置。
澳大利亚墨尔本港：墨尔本港位于澳大利亚东南部维多利亚州南部沿海的亚拉河口的墨尔本市，是澳大利亚最大的现代化港口，也是澳大利亚东南地区羊毛、肉类、水果及谷物的输出港，也是重要的国际贸易港口。中国主权财富基金中投公司将拥有墨尔本港五分之一的租赁权。
<如果您觉得我们整理的文章对您有帮助，请点击上方红色“关注”我们，谢谢！>
<如果您有什么疑问，或希望我们发什么内容，请在下方留言。您的“关注”和留言是对我们最好的鼓励！谢谢！>"
85,http://hb.dzwww.com/p/4063380.html,,,,
